LOC,CyclomaticComplexity,Methods,Classes,CBO,LCOM,DIT,RFC,NOC,WMC,CommentRatio,MaintainabilityIndex,Quality
710,10,27,17,1,51,5,144,6,5,0.37,92,Good
416,38,36,8,8,38,4,145,4,23,0.16,46,Poor
803,41,55,10,12,17,1,89,5,7,0.22,53,Average
586,46,4,13,11,57,6,95,1,47,0.48,37,Poor
441,37,12,1,19,4,6,88,1,6,0.25,50,Average
76,43,39,4,7,12,2,30,7,100,0.25,40,Poor
214,39,44,1,4,42,5,185,7,88,0.19,44,Poor
382,11,41,1,12,91,6,64,5,35,0.35,55,Average
382,1,58,3,4,23,8,85,9,46,0.44,91,Good
41,11,56,14,1,10,6,33,5,28,0.43,95,Good
730,42,44,19,8,56,6,13,7,37,0.02,33,Poor
224,49,29,7,4,59,1,95,9,87,0.18,21,Poor
492,43,49,3,1,1,7,78,10,80,0.11,47,Poor
44,14,45,19,3,0,5,94,2,5,0.44,100,Good
113,33,40,10,2,9,5,165,9,13,0.48,87,Good
709,40,40,6,17,45,6,199,3,48,0.34,36,Poor
320,3,24,13,2,4,1,109,7,73,0.47,93,Good
59,26,37,14,17,7,2,144,6,92,0.22,43,Poor
110,50,45,8,15,64,5,182,10,17,0.36,29,Poor
416,37,55,10,9,74,6,62,0,1,0.2,47,Poor
792,49,55,6,10,41,1,60,2,82,0.17,19,Poor
169,32,14,13,10,32,3,105,2,37,0.05,48,Poor
541,12,38,2,20,23,3,61,3,40,0.17,54,Average
162,1,48,2,18,5,7,178,0,46,0.12,76,Good
1127,36,59,14,16,32,4,8,2,15,0.04,40,Poor
929,15,51,5,19,0,5,178,5,59,0.17,62,Average
1159,35,29,11,18,23,2,48,9,95,0.3,35,Poor
658,11,26,2,7,30,7,176,2,2,0.44,88,Good
957,24,23,17,5,9,5,123,7,4,0.35,80,Good
22,29,8,3,11,20,4,187,8,1,0.09,60,Average
364,7,42,20,5,8,6,139,1,67,0.29,85,Good
28,44,24,19,3,55,2,33,8,56,0.11,36,Poor
700,36,36,3,18,40,8,181,7,22,0.35,41,Poor
801,36,34,2,1,96,6,65,7,69,0.38,47,Poor
462,5,36,13,19,19,8,49,8,36,0.17,66,Average
129,43,7,17,4,21,8,46,0,7,0.09,51,Average
623,35,9,8,4,84,3,20,4,12,0.14,47,Poor
590,42,14,5,16,95,2,21,6,47,0.29,19,Poor
40,44,9,1,4,4,4,17,4,92,0.35,48,Poor
288,9,46,15,15,45,3,183,1,32,0.19,61,Average
104,50,49,5,16,11,7,90,0,53,0.13,25,Poor
25,44,53,2,11,91,4,117,7,59,0.18,23,Poor
216,40,35,8,4,98,2,180,0,84,0.08,25,Poor
203,27,44,3,15,38,7,160,0,21,0.29,58,Average
466,8,51,1,8,31,5,22,9,50,0.2,70,Average
1182,6,52,7,3,53,8,8,8,8,0.18,86,Good
774,27,54,13,14,96,1,103,3,90,0.2,21,Poor
192,37,33,13,11,46,1,82,9,37,0.39,49,Poor
635,42,3,15,13,50,4,180,4,78,0.39,32,Poor
1182,27,23,1,9,82,7,47,7,25,0.06,38,Poor
809,9,28,4,2,37,3,70,3,53,0.33,82,Good
1156,45,21,9,4,12,1,141,7,77,0.48,59,Average
220,48,40,14,4,81,4,190,4,92,0.04,18,Poor
1189,44,25,9,7,25,6,66,2,93,0.48,45,Poor
963,12,57,12,1,46,4,62,3,34,0.47,83,Good
513,5,6,12,16,63,7,12,5,93,0.13,49,Poor
819,45,37,9,15,42,8,107,9,92,0.45,29,Poor
707,13,24,8,13,47,8,74,6,50,0.47,73,Average
1049,25,52,3,13,26,5,37,1,23,0.17,57,Average
65,35,45,1,18,42,5,135,1,44,0.09,32,Poor
312,21,51,12,18,48,7,82,7,24,0.06,43,Poor
47,30,56,9,4,30,6,188,9,16,0.13,63,Average
270,19,4,9,20,69,4,68,2,54,0.41,46,Poor
668,20,14,2,14,72,7,61,10,99,0.23,32,Poor
57,2,35,4,15,67,6,47,2,16,0.04,64,Average
934,6,59,18,8,40,3,58,5,85,0.14,60,Average
906,33,52,15,8,34,8,17,1,64,0.1,40,Poor
71,45,34,14,10,94,3,61,7,60,0.23,25,Poor
900,26,44,11,13,24,4,124,0,15,0.14,52,Average
115,49,41,12,4,56,2,11,5,42,0.32,46,Poor
113,3,2,5,15,87,3,191,2,9,0.15,61,Average
968,43,55,7,3,54,1,159,4,30,0.48,53,Average
465,49,26,17,20,88,2,131,2,5,0.1,10,Poor
794,40,23,12,4,66,7,50,0,77,0.32,44,Poor
1012,16,23,5,11,78,6,173,10,28,0.45,62,Average
366,10,41,15,7,89,4,138,9,78,0.09,47,Poor
764,31,45,8,11,28,3,63,6,55,0.04,42,Poor
91,31,26,3,1,70,8,16,8,24,0.19,58,Average
267,49,33,6,6,48,1,30,0,63,0.06,27,Poor
224,23,42,18,7,71,3,185,1,64,0.33,58,Average
910,46,49,9,17,33,7,127,3,42,0.22,29,Poor
288,10,14,7,4,18,3,187,8,3,0.32,97,Good
618,17,10,12,17,85,3,188,10,88,0.32,35,Poor
385,47,23,13,1,48,3,163,5,28,0.19,41,Poor
817,16,54,16,7,8,2,141,0,35,0.2,78,Good
584,7,53,8,0,62,6,63,8,40,0.39,90,Good
1170,21,10,1,2,28,7,49,6,85,0.03,54,Average
837,15,37,16,11,49,2,85,4,61,0.02,49,Poor
534,37,5,6,20,84,2,99,1,55,0.49,29,Poor
167,5,37,11,10,54,5,9,9,86,0.05,55,Average
453,38,21,15,17,63,6,52,0,62,0.4,30,Poor
57,17,11,14,5,85,1,23,9,84,0.25,47,Poor
203,10,20,3,6,73,4,197,6,80,0.2,60,Average
1180,42,30,13,1,72,8,60,1,22,0.21,48,Poor
493,6,52,20,5,16,8,171,6,87,0.38,84,Good
714,45,37,17,17,79,8,171,8,54,0.18,20,Poor
445,41,44,19,9,25,2,159,1,81,0.38,45,Poor
652,13,2,17,18,81,6,51,3,16,0.07,43,Poor
267,38,5,12,0,99,6,129,6,35,0.5,58,Average
954,19,31,1,1,0,3,112,8,60,0.2,76,Good
1135,43,49,14,15,51,5,151,7,76,0.23,23,Poor
202,27,53,7,12,44,7,181,0,33,0.43,55,Average
67,27,16,12,10,89,4,125,3,5,0.29,53,Average
577,37,28,20,5,59,8,25,1,82,0.28,40,Poor
301,37,45,13,7,41,4,17,5,76,0.23,37,Poor
387,24,23,4,5,67,3,123,6,87,0.1,41,Poor
500,6,55,11,19,37,6,161,6,45,0.46,72,Average
910,16,20,11,8,37,4,83,4,10,0.4,79,Good
268,26,37,20,18,31,4,185,4,36,0.29,50,Average
483,37,57,9,13,33,1,139,10,85,0.35,36,Poor
319,15,4,19,10,64,7,37,9,93,0.24,47,Poor
1198,43,53,18,20,98,5,30,3,21,0.05,5,Poor
1189,29,9,2,5,14,8,199,0,62,0.16,61,Average
732,13,19,14,11,43,8,154,2,100,0.06,44,Poor
40,3,20,9,18,55,5,102,1,19,0.36,70,Average
1180,4,53,1,4,94,6,32,2,100,0.06,52,Average
702,26,56,12,16,90,7,53,5,75,0.17,31,Poor
985,1,36,14,2,73,4,22,4,91,0.18,66,Average
407,17,45,11,12,49,4,26,1,29,0.47,74,Average
779,4,57,7,9,23,4,109,2,86,0.37,72,Average
529,13,20,15,9,23,5,109,3,84,0.05,55,Average
495,43,29,19,13,64,7,143,0,5,0.28,44,Poor
662,46,46,5,18,35,7,197,9,7,0.08,35,Poor
203,42,43,16,14,36,2,124,4,25,0.5,50,Average
445,21,4,5,7,68,6,17,2,21,0.41,71,Average
594,28,26,11,5,57,6,191,2,26,0.1,56,Average
333,40,51,8,0,17,1,39,5,52,0.29,56,Average
461,14,57,1,7,2,4,55,4,53,0.23,73,Average
271,43,58,14,14,46,1,117,6,19,0.39,48,Poor
731,49,53,11,7,95,1,49,4,83,0.19,9,Poor
180,12,59,8,18,71,5,129,2,31,0.01,43,Poor
289,3,9,18,9,58,2,153,0,12,0.23,75,Good
354,43,52,5,9,6,6,19,7,93,0.21,37,Poor
1139,30,47,4,15,82,8,87,4,53,0.05,29,Poor
394,17,4,13,11,81,4,142,7,20,0.39,64,Average
323,22,33,3,5,19,6,158,0,75,0.39,70,Average
809,26,49,18,9,91,5,134,2,32,0.24,51,Average
404,29,37,3,5,12,3,26,1,7,0.06,67,Average
1071,3,16,12,17,53,1,176,1,59,0.43,71,Average
616,45,3,8,19,19,6,31,9,80,0.31,28,Poor
384,39,21,4,15,13,3,49,2,64,0.47,48,Poor
531,15,36,15,5,20,1,97,4,20,0.07,75,Good
380,25,44,11,8,75,7,54,3,95,0.37,47,Poor
420,13,19,10,9,56,1,83,8,67,0.25,64,Average
697,1,18,15,0,21,1,100,9,88,0.19,86,Good
735,5,40,11,6,100,8,132,4,80,0.35,58,Average
833,28,41,7,5,76,6,111,3,35,0.09,48,Poor
991,21,51,6,5,45,3,9,6,11,0.44,79,Good
1131,6,10,20,4,3,6,151,2,20,0.3,93,Good
166,21,60,14,6,5,3,156,5,41,0.38,83,Good
843,15,28,8,14,85,3,170,6,23,0.41,59,Average
388,3,28,13,2,42,5,164,8,4,0.32,99,Good
715,7,13,7,3,28,1,16,4,74,0.27,77,Good
341,5,53,3,5,19,2,49,1,48,0.37,92,Good
250,46,24,18,4,55,7,142,7,52,0.15,30,Poor
232,49,38,4,16,41,5,147,8,8,0.19,31,Poor
293,44,1,2,12,22,8,118,10,68,0.24,36,Poor
1086,21,50,13,20,51,5,107,4,100,0.37,43,Poor
911,47,9,7,9,84,3,33,9,19,0.36,37,Poor
316,12,5,7,5,2,5,181,1,6,0.14,91,Good
538,35,14,4,9,93,8,135,9,99,0.43,27,Poor
204,31,56,20,14,19,7,155,9,77,0.49,53,Average
1198,45,34,4,20,20,4,33,8,3,0.03,32,Poor
884,27,2,6,0,7,1,94,3,96,0.08,57,Average
416,35,26,7,3,0,6,166,0,42,0.4,71,Average
520,34,58,8,17,90,1,95,8,89,0.08,12,Poor
370,43,50,19,19,7,1,120,6,69,0.35,33,Poor
956,49,28,8,7,22,4,133,9,50,0.34,43,Poor
459,31,27,3,16,43,2,166,8,97,0.41,40,Poor
382,26,30,4,7,55,5,32,0,10,0.09,61,Average
1055,11,13,8,19,19,2,177,8,66,0.37,62,Average
735,12,30,20,2,67,8,88,0,52,0.48,80,Good
1029,25,7,2,13,96,6,153,2,1,0.32,53,Average
1090,7,55,9,7,98,2,164,2,60,0.3,61,Average
259,30,59,17,3,45,7,153,8,83,0.12,45,Poor
736,43,32,6,0,91,3,184,6,49,0.18,36,Poor
1113,25,49,6,19,45,2,40,5,58,0.1,39,Poor
1058,38,37,6,10,41,4,159,4,86,0.22,40,Poor
38,49,29,10,4,74,1,118,4,81,0.24,29,Poor
863,28,38,10,2,97,8,151,9,51,0.24,50,Average
27,36,51,20,14,39,8,70,8,46,0.34,49,Poor
602,26,18,3,16,24,5,33,6,60,0.12,46,Poor
1082,41,22,7,12,93,2,102,4,100,0.29,12,Poor
563,19,21,1,19,21,7,7,5,22,0.06,47,Poor
355,26,9,15,1,50,7,79,8,78,0.45,60,Average
1134,12,18,18,8,45,2,61,0,72,0.44,75,Good
1157,13,56,2,10,61,5,175,8,71,0.12,55,Average
990,17,54,4,17,44,7,65,0,20,0.46,69,Average
778,1,4,1,6,5,6,189,6,98,0.34,80,Good
748,42,14,1,11,49,5,29,8,34,0.38,43,Poor
917,35,43,10,13,57,1,133,7,93,0.46,43,Poor
262,34,31,6,13,82,1,12,1,81,0.38,33,Poor
782,45,8,2,7,34,5,82,4,17,0.3,46,Poor
825,31,18,11,13,71,7,100,2,39,0.47,50,Average
310,50,9,4,10,44,7,127,2,41,0.47,39,Poor
397,12,8,20,0,42,4,60,10,83,0.33,77,Good
80,17,32,10,15,49,5,143,4,88,0.39,52,Average
476,39,28,11,5,12,4,141,3,41,0.0,43,Poor
300,19,22,12,6,13,3,184,9,8,0.0,68,Average
827,9,43,6,2,8,8,65,10,19,0.32,98,Good
1033,11,28,9,17,82,4,163,5,72,0.16,46,Poor
677,36,21,6,5,74,5,48,10,45,0.07,36,Poor
227,26,8,17,10,62,6,162,1,58,0.03,38,Poor
126,34,55,2,11,39,2,71,7,59,0.15,42,Poor
491,49,24,7,11,98,3,81,7,68,0.37,18,Poor
249,30,8,12,18,38,8,56,4,38,0.42,55,Average
436,3,22,8,15,65,1,61,3,16,0.26,71,Average
190,5,45,7,7,82,3,114,0,66,0.24,66,Average
378,36,5,12,5,61,8,55,0,37,0.41,56,Average
396,21,44,3,10,23,2,118,4,53,0.16,64,Average
455,21,47,8,15,100,1,30,8,73,0.43,40,Poor
890,44,31,7,9,35,7,132,1,95,0.24,32,Poor
352,38,52,13,18,8,5,62,3,51,0.07,38,Poor
1198,17,57,13,20,55,5,92,0,79,0.29,46,Poor
79,45,3,4,1,68,6,127,3,74,0.01,24,Poor
717,11,7,3,17,76,7,174,8,38,0.45,58,Average
623,25,18,17,16,38,8,154,5,57,0.09,41,Poor
1024,22,41,19,11,96,3,137,1,76,0.03,25,Poor
166,29,48,19,14,93,2,40,4,68,0.27,36,Poor
945,6,30,1,10,96,5,72,5,13,0.39,69,Average
891,32,49,6,16,50,2,26,2,93,0.11,20,Poor
449,34,33,11,13,68,2,25,9,32,0.3,44,Poor
1123,6,18,11,18,1,1,193,9,85,0.46,78,Good
361,7,29,15,18,6,6,85,2,72,0.43,74,Average
445,15,53,12,2,80,6,195,8,69,0.38,67,Average
44,50,54,11,6,16,7,10,1,16,0.29,56,Average
183,1,16,18,4,73,8,83,2,83,0.43,76,Good
268,16,47,14,1,73,1,181,8,42,0.41,70,Average
1048,46,8,2,9,41,1,39,4,28,0.36,44,Poor
840,5,58,11,16,63,4,102,6,18,0.46,71,Average
464,45,23,17,19,51,4,58,5,31,0.4,28,Poor
34,41,22,18,10,96,7,28,5,82,0.48,31,Poor
524,6,42,11,12,48,4,154,7,73,0.09,57,Average
256,7,25,10,7,50,1,173,2,66,0.46,80,Good
1015,12,30,1,5,69,7,171,6,53,0.0,53,Average
624,12,34,3,12,32,5,22,10,53,0.04,53,Average
965,21,41,7,10,68,5,109,4,6,0.49,66,Average
96,13,43,18,17,0,3,130,3,2,0.13,74,Average
879,14,28,5,16,13,5,167,4,87,0.14,49,Poor
1103,49,38,8,18,40,4,10,9,53,0.29,20,Poor
876,32,26,9,19,80,1,150,2,23,0.25,32,Poor
1062,30,49,9,10,96,6,33,3,99,0.16,25,Poor
298,32,8,15,8,25,1,169,6,71,0.48,56,Average
236,49,25,9,1,25,5,58,9,65,0.38,46,Poor
1058,32,14,18,15,56,6,136,3,94,0.12,26,Poor
601,49,31,15,0,32,2,64,0,78,0.01,28,Poor
734,13,33,14,0,23,3,106,2,45,0.13,75,Good
100,17,5,6,7,10,1,190,10,46,0.23,70,Average
34,18,49,9,2,2,1,186,7,89,0.3,74,Average
224,37,14,6,8,47,4,146,10,10,0.03,46,Poor
653,7,41,5,4,96,5,144,7,4,0.29,78,Good
992,10,48,13,8,73,7,57,2,23,0.19,68,Average
631,10,12,10,0,33,4,49,6,13,0.05,86,Good
125,3,13,10,12,67,7,30,6,28,0.03,56,Average
325,35,26,15,20,21,1,43,0,5,0.3,48,Poor
820,27,47,5,2,73,6,55,6,70,0.29,47,Poor
714,30,31,20,10,3,1,29,7,32,0.07,60,Average
45,2,52,15,6,78,8,27,3,97,0.39,72,Average
944,11,11,3,3,26,7,149,0,96,0.25,66,Average
818,32,10,6,3,3,5,85,4,96,0.2,51,Average
1035,8,37,6,17,8,8,6,7,33,0.15,70,Average
130,10,53,8,9,37,3,52,5,19,0.05,70,Average
51,10,22,6,6,75,5,198,1,19,0.48,85,Good
54,38,18,10,14,60,3,101,9,3,0.1,34,Poor
881,42,41,12,10,12,4,38,7,53,0.04,40,Poor
634,47,36,1,4,34,6,182,5,75,0.27,36,Poor
802,3,9,4,3,73,2,86,8,75,0.46,74,Average
369,28,35,13,9,93,7,70,7,72,0.21,37,Poor
882,9,14,15,12,7,1,133,8,35,0.16,74,Average
68,33,48,8,14,84,2,149,1,74,0.02,17,Poor
1181,9,6,14,9,5,1,108,9,95,0.36,78,Good
432,26,39,5,6,100,6,63,4,70,0.13,36,Poor
573,29,3,17,5,15,4,151,8,53,0.16,60,Average
403,10,46,1,5,8,3,56,7,88,0.47,81,Good
49,23,58,11,0,26,4,5,0,3,0.01,75,Good
791,16,51,10,12,58,4,156,1,79,0.0,43,Poor
1087,37,50,19,2,15,5,35,6,1,0.01,56,Average
807,37,49,5,7,17,8,56,7,95,0.42,56,Average
1109,50,37,15,19,5,7,7,8,94,0.17,21,Poor
188,36,28,16,8,49,4,15,0,3,0.46,67,Average
1074,18,44,8,7,55,2,29,3,58,0.04,47,Poor
1091,6,21,3,19,71,6,182,4,43,0.25,59,Average
652,10,2,7,20,33,1,22,5,27,0.16,57,Average
588,27,27,1,14,41,7,152,9,77,0.13,42,Poor
579,26,28,15,4,91,1,29,0,71,0.07,42,Poor
52,9,46,18,2,88,3,40,10,29,0.26,76,Good
611,1,10,13,4,4,6,133,1,64,0.13,85,Good
298,30,15,12,20,24,7,84,2,29,0.17,46,Poor
55,1,19,3,5,79,2,148,2,71,0.35,69,Average
1144,8,44,14,2,80,3,166,5,45,0.28,71,Average
834,8,57,2,1,59,3,61,0,34,0.21,73,Average
130,6,9,18,7,66,3,122,1,4,0.04,67,Average
430,9,37,14,2,44,2,37,0,84,0.45,82,Good
786,1,32,14,13,96,6,62,4,40,0.19,54,Average
645,42,12,5,14,53,4,167,4,50,0.41,33,Poor
239,40,6,11,7,0,6,132,10,27,0.48,68,Average
1027,10,17,8,11,71,7,26,7,53,0.27,57,Average
670,49,7,5,14,85,3,105,7,1,0.25,28,Poor
813,23,60,13,4,16,5,24,9,57,0.44,77,Good
1137,29,33,9,19,37,8,124,1,85,0.08,23,Poor
445,24,1,2,13,13,5,133,9,62,0.5,64,Average
277,16,21,9,6,39,1,83,6,95,0.38,67,Average
332,8,10,3,10,81,7,69,9,95,0.38,53,Average
750,17,37,6,0,51,5,77,10,12,0.38,80,Good
1029,50,13,18,17,10,3,123,3,1,0.43,50,Average
498,20,15,11,18,100,5,133,8,23,0.36,48,Poor
1078,18,38,14,17,2,7,108,4,100,0.01,39,Poor
226,3,12,3,5,47,5,55,10,96,0.14,62,Average
526,2,8,13,1,39,7,6,3,64,0.07,82,Good
1054,25,4,2,6,20,1,183,3,14,0.3,77,Good
121,6,6,9,1,1,4,81,7,15,0.12,96,Good
222,38,53,15,20,71,7,16,1,81,0.38,20,Poor
746,44,46,20,1,92,5,30,9,83,0.14,30,Poor
975,34,22,12,0,80,2,24,3,57,0.17,44,Poor
1105,11,46,4,0,60,3,147,8,87,0.43,76,Good
1090,48,1,16,4,99,8,158,0,92,0.11,9,Poor
870,7,28,1,17,88,2,162,7,20,0.06,47,Poor
806,17,31,16,3,68,4,129,5,30,0.02,59,Average
1166,7,58,1,5,36,1,177,8,47,0.39,86,Good
1045,3,1,6,20,32,5,54,2,28,0.44,74,Average
352,8,26,19,1,49,7,146,5,59,0.13,77,Good
986,2,25,15,11,8,7,163,1,32,0.29,88,Good
310,6,21,2,3,52,5,42,6,10,0.0,71,Average
465,13,24,2,20,66,5,45,4,28,0.35,52,Average
1122,15,37,5,9,69,5,133,1,29,0.01,52,Average
239,48,28,20,2,1,6,63,0,19,0.05,48,Poor
792,31,47,12,17,49,5,108,3,30,0.33,50,Average
695,15,20,18,2,11,1,88,0,16,0.44,94,Good
1041,27,17,5,15,64,7,36,5,61,0.12,34,Poor
677,48,49,4,4,69,2,119,7,43,0.4,39,Poor
499,38,24,19,15,64,2,92,5,34,0.08,33,Poor
113,49,43,20,14,20,4,192,6,3,0.08,35,Poor
911,49,48,12,8,54,8,124,2,5,0.18,41,Poor
228,2,30,7,1,64,8,36,5,50,0.4,92,Good
1004,35,42,8,15,85,1,60,1,63,0.16,21,Poor
1105,2,50,6,14,37,2,82,8,42,0.35,82,Good
390,25,4,6,18,22,6,71,6,88,0.26,40,Poor
943,12,36,17,9,5,8,111,6,33,0.07,75,Good
792,44,14,5,15,8,4,91,3,94,0.27,33,Poor
994,27,45,5,11,77,3,60,8,56,0.36,48,Poor
126,27,58,1,8,66,7,156,10,30,0.09,47,Poor
778,50,16,9,0,44,1,180,8,78,0.39,46,Poor
429,37,27,3,10,76,8,114,4,100,0.0,13,Poor
678,27,29,2,15,64,8,132,5,45,0.13,38,Poor
177,38,46,1,7,100,5,42,2,62,0.11,25,Poor
286,30,47,7,5,7,3,49,10,19,0.24,67,Average
173,30,54,12,20,62,7,160,1,63,0.05,19,Poor
137,50,19,6,19,69,6,34,4,35,0.42,25,Poor
1153,15,3,12,5,13,7,153,0,27,0.29,80,Good
403,2,58,6,13,72,1,29,4,24,0.34,72,Average
1034,5,4,14,17,3,2,120,7,98,0.01,53,Average
184,26,60,7,14,99,1,92,10,2,0.47,52,Average
426,14,12,14,14,23,5,76,6,74,0.11,50,Average
922,11,37,9,14,55,4,147,0,70,0.11,53,Average
86,48,26,11,8,7,3,94,9,94,0.31,42,Poor
685,7,45,20,7,94,4,37,7,90,0.08,49,Poor
389,35,56,3,5,73,2,104,3,45,0.33,47,Poor
1173,28,4,5,13,91,7,120,6,83,0.17,23,Poor
949,11,36,10,11,26,8,72,9,96,0.31,63,Average
67,29,47,1,16,69,7,82,0,54,0.37,41,Poor
865,2,11,2,17,1,2,149,2,77,0.02,59,Average
179,24,50,10,7,79,1,76,4,70,0.29,42,Poor
481,12,58,6,11,24,4,57,2,1,0.48,87,Good
752,5,3,5,11,83,6,93,0,15,0.31,68,Average
711,19,22,2,7,51,5,182,3,80,0.1,47,Poor
414,11,19,8,12,20,7,38,0,69,0.01,61,Average
1122,42,15,4,4,100,5,197,4,12,0.08,37,Poor
137,29,50,11,19,50,6,161,9,79,0.07,20,Poor
261,10,16,16,12,25,2,128,7,40,0.29,72,Average
347,5,59,1,12,23,5,169,1,73,0.1,66,Average
720,40,51,4,18,16,3,106,7,10,0.35,46,Poor
1006,24,15,13,4,54,5,126,5,20,0.33,72,Average
836,17,25,4,4,89,1,163,6,16,0.22,61,Average
74,1,37,19,5,84,5,85,2,35,0.03,63,Average
236,5,23,8,10,45,1,86,1,35,0.1,66,Average
225,38,41,4,9,30,1,137,7,63,0.46,55,Average
306,17,30,20,4,47,5,38,2,12,0.25,73,Average
540,41,52,11,17,14,3,193,0,39,0.39,49,Poor
1028,3,28,16,20,48,4,58,3,97,0.09,49,Poor
1163,28,23,4,11,79,1,47,5,60,0.36,49,Poor
613,28,18,2,16,42,6,193,8,68,0.1,38,Poor
371,50,21,14,15,17,7,49,0,95,0.25,24,Poor
1007,9,43,19,5,46,5,60,10,41,0.37,76,Good
822,11,36,6,5,23,6,7,1,69,0.09,73,Average
850,11,49,10,14,22,7,53,9,98,0.13,50,Average
46,6,55,6,5,31,5,27,4,73,0.29,81,Good
43,1,39,14,12,21,8,15,2,53,0.2,75,Good
721,4,38,12,13,24,3,22,7,37,0.32,75,Good
494,40,5,2,2,73,4,67,5,98,0.1,31,Poor
383,9,11,10,14,11,2,156,3,49,0.43,74,Average
879,2,60,17,4,59,8,173,0,42,0.2,79,Good
247,44,48,14,1,60,7,38,6,37,0.11,44,Poor
744,1,1,19,10,29,8,49,3,35,0.21,83,Good
891,43,10,8,3,26,4,110,1,2,0.32,67,Average
550,19,46,3,13,38,3,56,1,50,0.17,53,Average
258,48,13,15,5,59,8,173,6,67,0.18,30,Poor
84,28,55,7,8,77,5,51,9,6,0.41,62,Average
162,31,21,11,3,65,8,10,1,64,0.31,55,Average
406,12,20,6,1,21,5,148,3,57,0.15,76,Good
179,50,32,6,7,34,6,114,5,26,0.25,43,Poor
1192,17,29,19,0,21,6,80,8,48,0.37,85,Good
300,27,36,19,1,35,8,49,3,67,0.22,60,Average
149,42,1,1,19,43,4,133,5,81,0.44,32,Poor
568,12,6,13,8,30,6,156,9,3,0.42,83,Good
471,31,35,3,8,86,7,17,4,63,0.42,50,Average
860,48,7,10,7,58,5,75,3,59,0.03,24,Poor
188,35,49,15,20,44,7,70,6,60,0.07,25,Poor
498,26,36,3,11,84,5,182,1,67,0.19,39,Poor
1189,3,4,5,14,60,3,152,1,2,0.39,79,Good
705,3,45,15,20,71,7,10,4,31,0.18,57,Average
88,22,58,2,7,90,4,118,4,55,0.3,48,Poor
452,2,26,16,20,56,4,10,6,61,0.35,58,Average
1142,9,12,6,13,52,8,152,10,36,0.39,75,Good
53,50,33,15,16,82,7,89,3,65,0.38,22,Poor
115,25,31,7,18,53,4,82,10,22,0.35,56,Average
1051,49,31,13,0,94,6,168,5,3,0.42,53,Average
639,37,9,5,3,88,8,20,4,83,0.43,42,Poor
179,35,56,13,14,3,7,105,3,24,0.42,58,Average
843,49,11,19,0,60,4,153,9,23,0.38,54,Average
184,44,37,18,5,62,2,148,2,54,0.35,40,Poor
497,30,6,15,0,68,7,83,9,34,0.09,56,Average
617,11,2,7,18,68,4,27,10,99,0.12,36,Poor
639,44,41,20,0,14,5,96,9,79,0.49,62,Average
74,25,39,6,2,78,6,142,7,25,0.0,49,Poor
1106,11,18,8,17,65,5,173,3,7,0.35,71,Average
174,30,47,18,3,53,8,133,0,50,0.32,63,Average
575,43,15,4,10,82,1,31,6,84,0.43,33,Poor
310,42,33,3,10,0,4,119,0,15,0.24,60,Average
339,27,41,10,1,57,1,57,0,66,0.31,54,Average
1080,41,58,3,14,20,7,43,8,22,0.3,49,Poor
1146,12,42,10,9,67,6,197,0,85,0.43,63,Average
321,34,33,19,10,72,3,169,10,60,0.32,36,Poor
174,27,35,1,13,75,2,189,9,50,0.43,45,Poor
987,26,26,5,0,71,1,140,2,3,0.12,59,Average
954,4,41,6,13,24,5,76,4,28,0.16,79,Good
801,41,42,6,20,32,6,138,10,63,0.45,32,Poor
385,1,48,10,4,38,3,173,5,28,0.2,82,Good
204,10,15,15,11,31,1,51,8,35,0.28,75,Good
140,16,40,13,20,97,8,5,2,97,0.15,24,Poor
671,9,55,10,1,45,6,61,6,33,0.25,78,Good
1111,29,51,12,8,86,1,67,6,90,0.14,33,Poor
1139,10,8,12,18,57,8,68,8,48,0.14,52,Average
861,10,13,5,7,54,1,102,6,60,0.3,73,Average
1103,27,19,19,2,16,6,153,4,73,0.41,76,Good
376,9,48,2,8,23,7,52,2,53,0.28,74,Average
42,25,27,13,2,58,7,50,3,45,0.19,63,Average
336,38,59,20,17,31,4,87,8,95,0.24,29,Poor
1158,33,30,16,14,78,3,100,6,2,0.15,37,Poor
541,34,12,2,16,32,4,29,5,26,0.3,47,Poor
193,10,9,13,0,3,1,22,4,39,0.02,88,Good
975,26,10,20,2,39,4,13,4,94,0.47,60,Average
465,20,8,1,6,66,8,87,2,82,0.42,60,Average
291,3,38,20,17,55,6,176,6,39,0.08,63,Average
297,19,59,1,10,79,3,19,8,24,0.12,49,Poor
83,37,60,16,13,54,2,164,4,72,0.45,42,Poor
276,37,53,18,1,83,6,107,8,17,0.44,54,Average
990,43,24,8,20,0,8,162,6,53,0.05,31,Poor
901,37,22,16,4,96,5,6,4,32,0.4,46,Poor
1025,17,8,6,10,28,2,173,3,62,0.33,66,Average
848,7,1,2,15,62,8,55,10,22,0.04,57,Average
147,15,27,3,18,97,3,16,2,89,0.17,33,Poor
165,38,13,17,15,24,4,122,0,25,0.15,39,Poor
621,20,18,15,9,70,1,74,7,56,0.01,45,Poor
871,9,50,8,10,8,1,182,7,53,0.16,77,Good
166,31,41,2,17,99,6,27,7,89,0.12,18,Poor
360,35,38,12,2,34,6,103,3,33,0.02,47,Poor
1163,23,33,1,11,44,2,191,1,42,0.45,66,Average
553,18,46,20,12,85,6,68,9,86,0.06,34,Poor
116,42,32,16,0,6,5,7,9,32,0.45,67,Average
657,21,58,10,3,69,5,9,3,78,0.46,66,Average
